,economy,measure,vehicle_type,medium,transport_type,scenario,unit,date,fuel,frequency,unit.1,scope,comment,dataset,drive,value
46,07_INA,stocks,bus,road,passenger,,stocks,2005,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
47,07_INA,stocks,bus,road,passenger,,stocks,2006,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
48,07_INA,stocks,bus,road,passenger,,stocks,2007,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
49,07_INA,stocks,bus,road,passenger,,stocks,2008,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
50,07_INA,stocks,bus,road,passenger,,stocks,2009,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
51,07_INA,stocks,bus,road,passenger,,stocks,2010,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
52,07_INA,stocks,bus,road,passenger,,stocks,2011,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
53,07_INA,stocks,bus,road,passenger,,stocks,2012,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
54,07_INA,stocks,bus,road,passenger,,stocks,2013,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
55,07_INA,stocks,bus,road,passenger,,stocks,2014,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
56,07_INA,stocks,bus,road,passenger,,stocks,2015,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
57,07_INA,stocks,bus,road,passenger,,stocks,2016,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
58,07_INA,stocks,bus,road,passenger,,stocks,2017,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
59,07_INA,stocks,bus,road,passenger,,stocks,2018,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
60,07_INA,stocks,all,road,combined,,stocks,1990,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
61,07_INA,stocks,all,road,combined,,stocks,1991,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
62,07_INA,stocks,all,road,combined,,stocks,1992,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
63,07_INA,stocks,all,road,combined,,stocks,1993,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
64,07_INA,stocks,all,road,combined,,stocks,1994,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
65,07_INA,stocks,all,road,combined,,stocks,1995,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
66,07_INA,stocks,all,road,combined,,stocks,1996,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
67,07_INA,stocks,all,road,combined,,stocks,1997,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
68,07_INA,stocks,all,road,combined,,stocks,1998,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
69,07_INA,stocks,all,road,combined,,stocks,1999,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
70,07_INA,stocks,all,road,combined,,stocks,2000,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
71,07_INA,stocks,all,road,combined,,stocks,2001,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
72,07_INA,stocks,all,road,combined,,stocks,2002,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
73,07_INA,stocks,all,road,combined,,stocks,2003,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
74,07_INA,stocks,all,road,combined,,stocks,2004,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
75,07_INA,stocks,all,road,combined,,stocks,2005,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
76,07_INA,stocks,all,road,combined,,stocks,2006,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
77,07_INA,stocks,all,road,combined,,stocks,2007,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
78,07_INA,stocks,all,road,combined,,stocks,2008,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
79,07_INA,stocks,all,road,combined,,stocks,2009,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
80,07_INA,stocks,all,road,combined,,stocks,2010,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
81,07_INA,stocks,all,road,combined,,stocks,2011,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
82,07_INA,stocks,all,road,combined,,stocks,2012,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
83,07_INA,stocks,all,road,combined,,stocks,2013,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
84,07_INA,stocks,all,road,combined,,stocks,2014,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
85,07_INA,stocks,all,road,combined,,stocks,2015,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
86,07_INA,stocks,all,road,combined,,stocks,2016,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
87,07_INA,stocks,all,road,combined,,stocks,2017,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
88,07_INA,stocks,all,road,combined,,stocks,2018,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
89,07_INA,stocks,all,road,combined,,stocks,2019,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
90,07_INA,stocks,all,road,combined,,stocks,2020,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
91,07_INA,stocks,all,air,freight,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
92,07_INA,stocks,all,air,passenger,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
93,07_INA,stocks,all,rail,freight,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
94,07_INA,stocks,all,rail,passenger,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
95,07_INA,stocks,all,ship,freight,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
96,07_INA,stocks,all,ship,passenger,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
97,07_INA,stocks,lcv,road,freight,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
98,07_INA,stocks,2w,road,passenger,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
99,07_INA,stocks,bus,road,passenger,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
100,07_INA,stocks,2w,road,passenger,,stocks,1990,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
101,07_INA,stocks,2w,road,passenger,,stocks,1991,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
102,07_INA,stocks,2w,road,passenger,,stocks,1992,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
103,07_INA,stocks,2w,road,passenger,,stocks,1993,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
104,07_INA,stocks,2w,road,passenger,,stocks,1994,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
105,07_INA,stocks,2w,road,passenger,,stocks,1995,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
106,07_INA,stocks,2w,road,passenger,,stocks,1996,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
107,07_INA,stocks,2w,road,passenger,,stocks,1997,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
108,07_INA,stocks,2w,road,passenger,,stocks,1998,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
109,07_INA,stocks,2w,road,passenger,,stocks,1999,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
110,07_INA,stocks,2w,road,passenger,,stocks,2000,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
111,07_INA,stocks,2w,road,passenger,,stocks,2001,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
112,07_INA,stocks,2w,road,passenger,,stocks,2002,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
113,07_INA,stocks,2w,road,passenger,,stocks,2003,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
114,07_INA,stocks,2w,road,passenger,,stocks,2004,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
115,07_INA,stocks,2w,road,passenger,,stocks,2005,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
116,07_INA,stocks,2w,road,passenger,,stocks,2006,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
117,07_INA,stocks,2w,road,passenger,,stocks,2007,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
118,07_INA,stocks,2w,road,passenger,,stocks,2008,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
119,07_INA,stocks,2w,road,passenger,,stocks,2009,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
120,07_INA,stocks,2w,road,passenger,,stocks,2010,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
121,07_INA,stocks,2w,road,passenger,,stocks,2011,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
122,07_INA,stocks,2w,road,passenger,,stocks,2012,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
123,07_INA,stocks,2w,road,passenger,,stocks,2013,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
124,07_INA,stocks,2w,road,passenger,,stocks,2014,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
125,07_INA,stocks,2w,road,passenger,,stocks,2015,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
126,07_INA,stocks,2w,road,passenger,,stocks,2016,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
127,07_INA,stocks,2w,road,passenger,,stocks,2017,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
128,07_INA,stocks,2w,road,passenger,,stocks,2018,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
129,07_INA,stocks,2w,road,passenger,,stocks,2019,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
130,07_INA,stocks,2w,road,passenger,,stocks,2020,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
131,07_INA,stocks,bus,road,passenger,,stocks,1990,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
132,07_INA,stocks,bus,road,passenger,,stocks,1991,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
133,07_INA,stocks,bus,road,passenger,,stocks,1992,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
134,07_INA,stocks,bus,road,passenger,,stocks,1993,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
135,07_INA,stocks,bus,road,passenger,,stocks,1994,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
136,07_INA,stocks,bus,road,passenger,,stocks,1995,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
137,07_INA,stocks,bus,road,passenger,,stocks,1996,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
138,07_INA,stocks,bus,road,passenger,,stocks,1997,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
139,07_INA,stocks,bus,road,passenger,,stocks,1998,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
140,07_INA,stocks,bus,road,passenger,,stocks,1999,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
141,07_INA,stocks,bus,road,passenger,,stocks,2000,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
142,07_INA,stocks,bus,road,passenger,,stocks,2001,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
143,07_INA,stocks,bus,road,passenger,,stocks,2002,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
144,07_INA,stocks,bus,road,passenger,,stocks,2003,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
145,07_INA,stocks,bus,road,passenger,,stocks,2004,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
146,07_INA,stocks,bus,road,passenger,,stocks,2005,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
147,07_INA,stocks,bus,road,passenger,,stocks,2006,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
148,07_INA,stocks,bus,road,passenger,,stocks,2007,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
149,07_INA,stocks,bus,road,passenger,,stocks,2008,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
150,07_INA,stocks,bus,road,passenger,,stocks,2009,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
151,07_INA,stocks,bus,road,passenger,,stocks,2010,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
152,07_INA,stocks,bus,road,passenger,,stocks,2011,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
153,07_INA,stocks,bus,road,passenger,,stocks,2012,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
154,07_INA,stocks,bus,road,passenger,,stocks,2013,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
155,07_INA,stocks,bus,road,passenger,,stocks,2014,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
156,07_INA,stocks,bus,road,passenger,,stocks,2015,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
157,07_INA,stocks,bus,road,passenger,,stocks,2016,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
158,07_INA,stocks,bus,road,passenger,,stocks,2017,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
159,07_INA,stocks,bus,road,passenger,,stocks,2018,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
160,07_INA,stocks,all,road,combined,,stocks,1990,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
161,07_INA,stocks,all,road,combined,,stocks,1991,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
162,07_INA,stocks,all,road,combined,,stocks,1992,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
163,07_INA,stocks,all,road,combined,,stocks,1993,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
164,07_INA,stocks,all,road,combined,,stocks,1994,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
165,07_INA,stocks,all,road,combined,,stocks,1995,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
166,07_INA,stocks,all,road,combined,,stocks,1996,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
167,07_INA,stocks,all,road,combined,,stocks,1997,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
168,07_INA,stocks,all,road,combined,,stocks,1998,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
169,07_INA,stocks,all,road,combined,,stocks,1999,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
170,07_INA,stocks,all,road,combined,,stocks,2000,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
171,07_INA,stocks,all,road,combined,,stocks,2001,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
172,07_INA,stocks,all,road,combined,,stocks,2002,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
173,07_INA,stocks,all,road,combined,,stocks,2003,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
174,07_INA,stocks,all,road,combined,,stocks,2004,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
175,07_INA,stocks,all,road,combined,,stocks,2005,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
176,07_INA,stocks,all,road,combined,,stocks,2006,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
177,07_INA,stocks,all,road,combined,,stocks,2007,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
178,07_INA,stocks,all,road,combined,,stocks,2008,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
179,07_INA,stocks,all,road,combined,,stocks,2009,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
180,07_INA,stocks,all,road,combined,,stocks,2010,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
181,07_INA,stocks,all,road,combined,,stocks,2011,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
182,07_INA,stocks,all,road,combined,,stocks,2012,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
183,07_INA,stocks,all,road,combined,,stocks,2013,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
184,07_INA,stocks,all,road,combined,,stocks,2014,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
185,07_INA,stocks,all,road,combined,,stocks,2015,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
186,07_INA,stocks,all,road,combined,,stocks,2016,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
187,07_INA,stocks,all,road,combined,,stocks,2017,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
188,07_INA,stocks,all,road,combined,,stocks,2018,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
189,07_INA,stocks,all,road,combined,,stocks,2019,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
190,07_INA,stocks,all,road,combined,,stocks,2020,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
191,07_INA,stocks,all,air,freight,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
192,07_INA,stocks,all,air,passenger,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
193,07_INA,stocks,all,rail,freight,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
194,07_INA,stocks,all,rail,passenger,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
195,07_INA,stocks,all,ship,freight,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
196,07_INA,stocks,all,ship,passenger,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
197,07_INA,stocks,lcv,road,freight,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
198,07_INA,stocks,2w,road,passenger,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
199,07_INA,stocks,bus,road,passenger,,stocks,2017,all,yearly,,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
200,07_INA,stocks,2w,road,passenger,,stocks,1990,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,6082966.0
201,07_INA,stocks,2w,road,passenger,,stocks,1991,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,6494871.0
202,07_INA,stocks,2w,road,passenger,,stocks,1992,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,6941000.0
203,07_INA,stocks,2w,road,passenger,,stocks,1993,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,7355114.0
204,07_INA,stocks,2w,road,passenger,,stocks,1994,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,8134903.0
205,07_INA,stocks,2w,road,passenger,,stocks,1995,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,9076831.0
206,07_INA,stocks,2w,road,passenger,,stocks,1996,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,10090805.0
207,07_INA,stocks,2w,road,passenger,,stocks,1997,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,11735797.0
208,07_INA,stocks,2w,road,passenger,,stocks,1998,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,12628991.0
209,07_INA,stocks,2w,road,passenger,,stocks,1999,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,13053148.0
210,07_INA,stocks,2w,road,passenger,,stocks,2000,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,13563017.0
211,07_INA,stocks,2w,road,passenger,,stocks,2001,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,15275073.0
212,07_INA,stocks,2w,road,passenger,,stocks,2002,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,17002130.0
213,07_INA,stocks,2w,road,passenger,,stocks,2003,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,19976376.0
214,07_INA,stocks,2w,road,passenger,,stocks,2004,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,23061021.0
215,07_INA,stocks,2w,road,passenger,,stocks,2005,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,28531831.0
216,07_INA,stocks,2w,road,passenger,,stocks,2006,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,32528758.0
217,07_INA,stocks,2w,road,passenger,,stocks,2007,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,41955128.0
218,07_INA,stocks,2w,road,passenger,,stocks,2008,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,47683681.0
219,07_INA,stocks,2w,road,passenger,,stocks,2009,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,52767093.0
220,07_INA,stocks,2w,road,passenger,,stocks,2010,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,61078188.0
221,07_INA,stocks,2w,road,passenger,,stocks,2011,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,68839341.0
222,07_INA,stocks,2w,road,passenger,,stocks,2012,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,77755658.0
223,07_INA,stocks,2w,road,passenger,,stocks,2013,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,86253257.0
224,07_INA,stocks,2w,road,passenger,,stocks,2014,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,94243031.0
225,07_INA,stocks,2w,road,passenger,,stocks,2015,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,100457355.0
226,07_INA,stocks,2w,road,passenger,,stocks,2016,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,106538948.0
227,07_INA,stocks,2w,road,passenger,,stocks,2017,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,108594712.0
228,07_INA,stocks,2w,road,passenger,,stocks,2018,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,114785638.0
229,07_INA,stocks,2w,road,passenger,,stocks,2019,all,yearly,,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,106653655.0
