,economy,date,medium,measure,unit,fuel,comment,scope,frequency,vehicle_type,transport_type,dataset,drive,value
53,12_NZ,2011,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
54,12_NZ,2012,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
55,12_NZ,2013,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
56,12_NZ,2014,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
57,12_NZ,2015,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
58,12_NZ,2016,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
59,12_NZ,2017,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
60,12_NZ,2018,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
61,12_NZ,2019,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
62,12_NZ,2020,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
63,12_NZ,2000,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
64,12_NZ,2001,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
65,12_NZ,2002,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
66,12_NZ,2003,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
67,12_NZ,2004,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
68,12_NZ,2005,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
69,12_NZ,2006,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
70,12_NZ,2007,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
71,12_NZ,2008,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
72,12_NZ,2009,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
73,12_NZ,2010,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
74,12_NZ,2011,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
75,12_NZ,2012,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
76,12_NZ,2013,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
77,12_NZ,2014,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
78,12_NZ,2015,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
79,12_NZ,2016,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
80,12_NZ,2017,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
81,12_NZ,2018,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
82,12_NZ,2019,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
83,12_NZ,2020,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
84,17_SIN,1990,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
85,17_SIN,1991,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
86,17_SIN,1992,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
87,17_SIN,1993,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
88,17_SIN,1994,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
89,17_SIN,1995,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
90,17_SIN,1996,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
91,17_SIN,1997,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
92,17_SIN,1998,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
93,17_SIN,1999,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
94,17_SIN,2000,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
95,17_SIN,2001,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
96,17_SIN,2002,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
97,17_SIN,2003,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
98,17_SIN,2004,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
99,17_SIN,2005,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
100,17_SIN,2006,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
101,17_SIN,2007,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
102,17_SIN,2008,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
103,17_SIN,2009,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
104,17_SIN,2010,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
105,17_SIN,2011,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
106,17_SIN,2012,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
107,17_SIN,2013,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
108,17_SIN,2014,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
109,17_SIN,2015,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
110,17_SIN,2016,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
111,17_SIN,2017,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
112,17_SIN,2018,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
113,17_SIN,2019,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
114,17_SIN,2020,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
115,17_SIN,2021,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
116,17_SIN,1990,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
117,17_SIN,1991,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
118,17_SIN,1992,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
119,17_SIN,1993,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
120,17_SIN,1994,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
121,17_SIN,1995,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
122,17_SIN,1996,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
123,17_SIN,1997,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
124,17_SIN,1998,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
125,17_SIN,1999,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
126,17_SIN,2000,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
127,17_SIN,2001,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
128,17_SIN,2002,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
129,17_SIN,2003,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
130,17_SIN,2004,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
131,17_SIN,2005,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
132,17_SIN,2006,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
133,17_SIN,2007,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
134,17_SIN,2008,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
135,17_SIN,2009,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
136,17_SIN,2010,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
137,17_SIN,2011,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
138,17_SIN,2012,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
139,17_SIN,2013,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
140,17_SIN,2014,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
141,17_SIN,2015,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
142,17_SIN,2016,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
143,17_SIN,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
144,17_SIN,2018,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
145,17_SIN,2019,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
146,17_SIN,2020,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
147,17_SIN,2021,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
148,17_SIN,1990,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
149,17_SIN,1991,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
150,17_SIN,1992,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
151,17_SIN,1993,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
152,17_SIN,1994,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
153,17_SIN,1995,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
154,17_SIN,1996,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
155,17_SIN,1997,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
156,17_SIN,1998,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
157,17_SIN,1999,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
158,17_SIN,2000,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
159,17_SIN,2001,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
160,17_SIN,2002,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
161,17_SIN,2003,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
162,17_SIN,2004,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
163,17_SIN,2005,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
164,17_SIN,2006,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
165,17_SIN,2007,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
166,17_SIN,2008,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
167,17_SIN,2009,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
168,17_SIN,2010,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
169,17_SIN,2011,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
170,17_SIN,2012,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
171,17_SIN,2013,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
172,17_SIN,2014,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
173,17_SIN,2015,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
174,17_SIN,2016,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
175,17_SIN,2017,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
176,17_SIN,2018,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
177,17_SIN,2019,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
178,17_SIN,2020,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
179,17_SIN,2021,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
180,12_NZ,2017,air,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
181,17_SIN,2017,air,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
182,12_NZ,2017,air,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
183,17_SIN,2017,air,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
184,12_NZ,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
185,17_SIN,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
186,12_NZ,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
187,17_SIN,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
188,12_NZ,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
189,17_SIN,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
190,12_NZ,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
191,17_SIN,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
192,12_NZ,2017,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
193,17_SIN,2017,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
194,12_NZ,2017,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
195,17_SIN,2017,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
196,12_NZ,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,bev,61.96179724574023
197,17_SIN,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
198,12_NZ,2000,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
199,12_NZ,2001,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
200,12_NZ,2002,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
201,12_NZ,2003,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
202,12_NZ,2004,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
203,12_NZ,2005,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
204,12_NZ,2006,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
205,12_NZ,2007,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
206,12_NZ,2008,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
207,12_NZ,2009,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
208,12_NZ,2010,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
209,12_NZ,2011,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
210,12_NZ,2012,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
211,12_NZ,2013,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
212,12_NZ,2014,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
213,12_NZ,2015,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
214,12_NZ,2016,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
215,12_NZ,2017,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
216,12_NZ,2018,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
217,12_NZ,2019,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
218,12_NZ,2020,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
219,12_NZ,2000,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
220,12_NZ,2001,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
221,12_NZ,2002,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
222,12_NZ,2003,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
223,12_NZ,2004,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
224,12_NZ,2005,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
225,12_NZ,2006,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
226,12_NZ,2007,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
227,12_NZ,2008,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
228,12_NZ,2009,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
229,12_NZ,2010,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
230,12_NZ,2011,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
231,12_NZ,2012,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
232,12_NZ,2013,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
233,12_NZ,2014,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
234,12_NZ,2015,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
235,12_NZ,2016,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
236,12_NZ,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
237,12_NZ,2018,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
238,12_NZ,2019,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
239,12_NZ,2020,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
240,12_NZ,2000,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
